((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812220096588135,52.41460418701172,0.20000000298023224,2015-10-10 21:27:51.292))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812081813812256,52.414512634277344,0.4000000059604645,2015-10-10 21:28:00.296))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 21:28:11.935))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 21:28:23.988))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.81230354309082,52.414432525634766,0.10000000149011612,2015-10-10 21:28:35.871))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812560081481934,52.41442108154297,0.10000000149011612,2015-10-10 21:28:44.923))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812693119049072,52.414390563964844,0.20000000298023224,2015-10-10 21:28:54.152))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812756538391113,52.41437530517578,0.30000001192092896,2015-10-10 21:29:06.244))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 21:29:20.895))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 21:29:30.120))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((181.0,91.0,0.20000000298023224,2015-10-10 21:29:44.920))))
((245334000,2407520),(List((AMS,2407518,2407529)),List((4.812056541442871,52.414405822753906,0.10000000149011612,2015-10-10 21:29:54.150))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.737685203552246,53.39500045776367,6.800000190734863,2015-10-10 20:40:04.498))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.742686748504639,53.396385192871094,6.400000095367432,2015-10-10 20:41:53.053))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.743178367614746,53.39651870727539,6.400000095367432,2015-10-10 20:42:04.501))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.745473384857178,53.397186279296875,6.599999904632568,2015-10-10 20:42:53.054))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.745978355407715,53.397335052490234,6.5,2015-10-10 20:43:04.493))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.7463884353637695,53.39744186401367,6.5,2015-10-10 20:43:13.933))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.7488298416137695,53.39813232421875,6.800000190734863,2015-10-10 20:44:04.493))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.749263286590576,53.39828109741211,6.699999809265137,2015-10-10 20:44:13.934))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((0.9148716926574707,53.398399353027344,6.699999809265137,2015-10-10 20:44:23.399))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.7506632804870605,53.39866638183594,6.900000095367432,2015-10-10 20:44:43.472))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.751683235168457,53.39897918701172,6.900000095367432,2015-10-10 20:45:04.481))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.7521748542785645,53.39910125732422,6.599999904632568,2015-10-10 20:45:13.933))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.752564907073975,53.39921569824219,6.5,2015-10-10 20:45:23.413))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.75303316116333,53.39934158325195,6.400000095367432,2015-10-10 20:45:33.202))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.7535400390625,53.39947509765625,6.5,2015-10-10 20:45:44.056))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.754458427429199,53.39970779418945,6.699999809265137,2015-10-10 20:46:04.493))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.754968166351318,53.39982604980469,6.699999809265137,2015-10-10 20:46:13.933))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.756364822387695,53.400245666503906,6.900000095367432,2015-10-10 20:46:44.045))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.757840156555176,53.400638580322266,6.699999809265137,2015-10-10 20:47:14.398))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.758268356323242,53.40073013305664,6.699999809265137,2015-10-10 20:47:23.399))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.758781433105469,53.40083312988281,6.800000190734863,2015-10-10 20:47:33.187))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.759298324584961,53.40094757080078,6.900000095367432,2015-10-10 20:47:44.070))))
((218728000,2407516),(List((BEV,2407516,2407521)),List((4.761579990386963,53.40148162841797,6.400000095367432,2015-10-10 20:48:33.186))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:00:09.294))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:00:24.163))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:00:36.173))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:00:48.269))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:00:57.293))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:01:14.965))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:01:24.177))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:01:36.173))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8130950927734375,52.41460037231445,0.30000001192092896,2015-10-10 22:02:03.032))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812643527984619,52.41460037231445,0.5,2015-10-10 22:02:18.026))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812738418579102,52.414546966552734,0.10000000149011612,2015-10-10 22:02:27.053))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812901496887207,52.414520263671875,0.10000000149011612,2015-10-10 22:02:36.189))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8130316734313965,52.41448974609375,0.4000000059604645,2015-10-10 22:02:50.922))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813023567199707,52.41446304321289,0.30000001192092896,2015-10-10 22:03:00.082))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8129682540893555,52.41427993774414,0.6000000238418579,2015-10-10 22:03:18.029))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813650131225586,52.41419982910156,0.0,2015-10-10 22:03:27.053))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812933444976807,52.41429901123047,0.20000000298023224,2015-10-10 22:03:39.998))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813373565673828,52.414241790771484,0.6000000238418579,2015-10-10 22:03:50.927))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:04:00.083))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:04:10.042))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:04:19.079))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:04:31.293))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813908100128174,52.41433334350586,0.10000000149011612,2015-10-10 22:04:43.001))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.814078330993652,52.41429901123047,0.20000000298023224,2015-10-10 22:04:52.280))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813636779785156,52.41439437866211,0.30000001192092896,2015-10-10 22:05:04.014))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813688278198242,52.41441345214844,0.10000000149011612,2015-10-10 22:05:15.911))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813690185546875,52.414459228515625,0.4000000059604645,2015-10-10 22:05:25.162))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813548564910889,52.41456985473633,0.10000000149011612,2015-10-10 22:05:37.270))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:05:48.814))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:05:57.880))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:06:06.973))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:06:19.080))))
