235113663,SEA,746
352142000,SEA,254
240070000,SEA,223
246683000,AMS,1419
538004180,SEA,301
366773070,SEA,1327
353397000,SEA,468
477241800,SEA,729
214182406,SEA,145
671346000,SEA,49
636090885,SEA,39
275468000,SEA,265
259271000,SEA,178
338227000,SEA,480
273384210,SEA,248
220253000,SEA,474
235474000,SEA,123
311056700,SEA,175
311177000,SEA,250
256494000,SEA,170
249103000,SEA,1438
230622000,SEA,30
564368000,AMS,464
312161000,SEA,447
211221440,SEA,168
373331000,SEA,435
240671000,SEA,286
246719000,SEA,3
247294700,SEA,178
209317000,SEA,342
235078989,SEA,680
211334830,SEA,482
211260260,SEA,644
636092008,SEA,208
431501868,SEA,208
538006367,SEA,452
224543980,SEA,421
230234000,SEA,3
246872000,SEA,623
246497000,SEA,544
368444000,SEA,384
306258000,SEA,1325
247304600,SEA,363
244662000,SEA,116
366938770,SEA,74
235101907,SEA,89
304653000,SEA,545
338469000,SEA,213
250001723,SEA,1
247241800,SEA,213
229802000,SEA,1439
211472000,SEA,59
538005476,SEA,5
210474000,SEA,360
228315700,SEA,2
249603000,SEA,476
565294000,SEA,118
257665000,SEA,11
367483890,SEA,154
305299000,SEA,565
229783000,SEA,208
306216000,SEA,44
636016236,SEA,35
354690000,SEA,420
215113000,SEA,186
310679000,SEA,137
257362000,SEA,376
247265500,SEA,27
235076283,SEA,422
256910000,SEA,38
211855000,SEA,476
371433000,SEA,1
212123000,SEA,43
432716000,SEA,9
308876000,SEA,274
538004376,SEA,1
636016979,SEA,82
224239000,SEA,1140
232003321,SEA,1404
245586000,SEA,686
235031618,SEA,165
636011803,SEA,2
305260000,SEA,248
210595000,SEA,457
372363000,SEA,191
246713000,SEA,797
219176000,SEA,75
372656000,SEA,68
211233870,SEA,463
367435670,SEA,23
311326000,SEA,259
366980230,SEA,165
314012000,SEA,121
229051000,SEA,376
351287000,SEA,11
244085000,SEA,376
367314000,SEA,28
431101016,SEA,459
305661000,SEA,628
235089094,SEA,153
304678000,SEA,78
367007870,SEA,434
405000134,SEA,333
431006467,SEA,268
353108000,SEA,1
229715000,SEA,134
235001770,SEA,890
636016360,SEA,553
235088254,SEA,88
367378040,SEA,9
677032800,SEA,322
367353070,SEA,80
477552100,SEA,37
372805000,SEA,181
538004535,SEA,5
211651000,SEA,121
259866000,SEA,24
244620291,SEA,648
249051000,SEA,221
228024800,SEA,494
431101024,SEA,343
305949000,SEA,15
271043776,SEA,609
431301796,SEA,196
309807000,BEV,32
219479000,SEA,82
211286490,SEA,319
477634100,SEA,34
620040000,SEA,205
211629000,SEA,164
367668680,SEA,73
244538000,AMS,4
357269000,SEA,27
431500541,SEA,251
369234000,SEA,2
227003850,SEA,581
538005815,AMS,280
431100906,SEA,342
431912000,SEA,104
245738000,SEA,34
538090456,SEA,21
636014469,SEA,108
319189000,SEA,468
257026000,SEA,491
239855900,SEA,94
229882000,SEA,171
548845000,SEA,95
246749000,SEA,137
219884000,SEA,403
477220200,SEA,125
503433000,SEA,159
367304990,SEA,1196
244847000,SEA,112
248745000,SEA,6
235068506,SEA,52
538004646,SEA,199
431501706,SEA,352
477831200,SEA,612
374311000,SEA,3
244780000,SEA,58
265829000,SEA,207
319063100,SEA,536
370262000,SEA,480
563624000,SEA,177
246014000,SEA,277
209562000,BEV,24
215891000,SEA,202
304137000,SEA,40
212797000,SEA,38
538004245,SEA,289
431005236,SEA,161
305067000,SEA,477
636015248,SEA,225
377455000,SEA,196
431000132,SEA,259
235085564,SEA,374
246209000,SEA,327
366784000,SEA,474
219017684,SEA,18
248908000,SEA,227
477047800,SEA,3
241324000,SEA,463
305107000,SEA,340
548928000,SEA,7
247106900,SEA,573
432783000,SEA,68
212228000,SEA,46
477700100,SEA,109
477115900,SEA,548
636016103,SEA,494
636016080,SEA,252
311062300,SEA,126
242576000,SEA,3
245239000,SEA,471
366941020,SEA,3
240633000,SEA,172
255805595,SEA,26
305834000,SEA,335
211822000,BEV,23
246798000,SEA,1
352084000,SEA,6
367082130,SEA,595
375581000,SEA,382
538005776,SEA,218
477441400,SEA,201
244658000,SEA,1419
218031000,SEA,516
271043467,SEA,476
248811000,SEA,732
367895000,SEA,1092
312367000,SEA,216
311995000,SEA,488
308287000,SEA,444
353082000,SEA,650
231067000,SEA,687
258818000,SEA,380
636016689,SEA,476
306862000,SEA,28
319030700,SEA,466
269032000,SEA,103
372744000,BEV,15
235026811,SEA,90
367086190,SEA,468
244700336,SEA,715
230938590,SEA,1
211574000,SEA,404
245834000,SEA,92
231355000,BEV,1
229632000,SEA,4
636016455,SEA,50
477347900,SEA,109
255803350,SEA,470
233921000,SEA,92
367497610,SEA,106
235100538,SEA,675
256559000,SEA,466
235093292,SEA,56
244387000,SEA,722
246516000,SEA,1283
271002256,SEA,170
305845000,SEA,120
367364760,SEA,712
366962910,SEA,1393
246873000,SEA,1
240531000,SEA,162
636011160,SEA,129
367634360,SEA,191
366709770,SEA,1184
244886000,SEA,415
538005544,SEA,436
664444000,SEA,101
367141000,SEA,471
367507790,SEA,574
245843000,SEA,75
374304000,SEA,415
265822000,SEA,412
239527000,SEA,343
373735000,SEA,8
372975000,SEA,137
229344000,SEA,133
244137000,AMS,462
218400000,SEA,464
273334240,AMS,232
255805785,SEA,529
518100166,SEA,586
354152000,SEA,166
248700000,SEA,185
373058000,SEA,107
477820000,SEA,672
259928000,SEA,15
244070927,SEA,56
247317200,SEA,18
237037400,SEA,24
305502000,SEA,703
211272290,SEA,828
367486370,SEA,439
636013944,SEA,479
205592000,SEA,561
224477000,SEA,42
367314450,SEA,26
246518000,SEA,556
636092629,SEA,141
373419000,SEA,123
257145000,SEA,19
477067200,SEA,32
239863100,SEA,42
367349770,SEA,796
563115000,SEA,67
563393000,SEA,398
271002103,SEA,34
236125000,SEA,65
309587000,SEA,49
367087140,SEA,401
224546000,SEA,117
236297000,SEA,272
566840000,SEA,260
311001473,SEA,548
229772000,SEA,1
228234900,SEA,75
368481000,SEA,30
366897920,SEA,211
319642000,SEA,135
366832740,SEA,3
250082000,SEA,222
247285500,SEA,27
319956000,SEA,191
245737000,SEA,24
236175000,SEA,339
356011000,SEA,104
605066012,SEA,55
250101700,SEA,345
246263000,SEA,413
229002000,SEA,25
636012771,SEA,186
373085000,SEA,319
366503000,SEA,184
249607000,SEA,37
367853000,SEA,701
230191000,SEA,321
431003726,SEA,256
250003406,SEA,410
305811000,SEA,21
431400945,SEA,161
311578000,SEA,52
235103213,SEA,477
367697440,SEA,427
238295000,SEA,274
209478000,SEA,528
241371000,SEA,358
636015375,SEA,4
236659000,SEA,1428
408684000,SEA,414
538004067,SEA,20
538005613,SEA,430
245825000,SEA,1
256054000,SEA,458
518661000,SEA,6
218809000,SEA,127
211224650,SEA,691
309901000,SEA,53
304170000,SEA,118
414073000,SEA,452
667003428,SEA,23
